 3.440e+00  3.299e-01  4.958e-01  9.837e-01
 3.460e+00  3.314e-01  4.963e-01  9.820e-01
 3.480e+00  3.330e-01  4.968e-01  9.803e-01
 3.500e+00  3.346e-01  4.973e-01  9.785e-01
 3.520e+00  3.361e-01  4.977e-01  9.768e-01
 3.540e+00  3.377e-01  4.981e-01  9.750e-01
 3.560e+00  3.392e-01  4.984e-01  9.732e-01
 3.580e+00  3.407e-01  4.987e-01  9.714e-01
 3.600e+00  3.423e-01  4.990e-01  9.696e-01
 3.620e+00  3.438e-01  4.993e-01  9.678e-01
 3.640e+00  3.453e-01  4.995e-01  9.659e-01
 3.660e+00  3.468e-01  4.996e-01  9.640e-01
 3.680e+00  3.483e-01  4.998e-01  9.621e-01
 3.700e+00  3.498e-01  4.999e-01  9.602e-01
 3.720e+00  3.513e-01  5.000e-01  9.583e-01
 3.740e+00  3.528e-01  5.000e-01  9.563e-01
 3.760e+00  3.543e-01  5.000e-01  9.543e-01
 3.780e+00  3.558e-01  5.000e-01  9.523e-01
 3.800e+00  3.572e-01  4.999e-01  9.503e-01
 3.820e+00  3.587e-01  4.998e-01  9.483e-01
 3.840e+00  3.602e-01  4.996e-01  9.462e-01
 3.860e+00  3.616e-01  4.995e-01  9.442e-01
 3.880e+00  3.630e-01  4.993e-01  9.421e-01
 3.900e+00  3.645e-01  4.990e-01  9.400e-01
 3.920e+00  3.659e-01  4.987e-01  9.378e-01
 3.940e+00  3.673e-01  4.984e-01  9.357e-01
 3.960e+00  3.688e-01  4.981e-01  9.335e-01
 3.980e+00  3.702e-01  4.977e-01  9.313e-01
 4.000e+00  3.716e-01  4.973e-01  9.291e-01
 4.020e+00  3.730e-01  4.968e-01  9.268e-01
 4.040e+00  3.744e-01  4.963e-01  9.246e-01
 4.060e+00  3.757e-01  4.958e-01  9.223e-01
 4.080e+00  3.771e-01  4.952e-01  9.200e-01
 4.100e+00  3.785e-01  4.946e-01  9.176e-01
 4.120e+00  3.799e-01  4.940e-01  9.153e-01
 4.140e+00  3.812e-01  4.933e-01  9.129e-01
 4.160e+00  3.826e-01  4.926e-01  9.105e-01
 4.180e+00  3.839e-01  4.919e-01  9.081e-01
 4.200e+00  3.853e-01  4.911e-01  9.056e-01
 4.220e+00  3.866e-01  4.903e-01  9.032e-01
 4.240e+00  3.879e-01  4.895e-01  9.007e-01
 4.260e+00  3.892e-01  4.886e-01  8.982e-01
 4.280e+00  3.905e-01  4.877e-01  8.956e-01
 4.300e+00  3.918e-01  4.868e-01  8.930e-01
 4.320e+00  3.931e-01  4.858e-01  8.904e-01
 4.340e+00  3.944e-01  4.848e-01  8.878e-01
 4.360e+00  3.957e-01  4.838e-01  8.852e-01
 4.380e+00  3.970e-01  4.827e-01  8.825e-01
 4.400e+00  3.983e-01  4.816e-01  8.798e-01
 4.420e+00  3.995e-01  4.804e-01  8.771e-01
 4.440e+00  4.008e-01  4.793e-01  8.743e-01
 4.460e+00  4.020e-01  4.781e-01  8.716e-01
 4.480e+00  4.033e-01  4.768e-01  8.688e-01
 4.500e+00  4.045e-01  4.755e-01  8.659e-01
